asset_id,asset_type,country,city,geo_lat,geo_lon,location_quality,currency_code,valuation_date,age_years,base_value_hint,year_built,floor,floors_total,bedrooms,bathrooms,parking_slots,area_m2,land_area_m2,frontage_m,road_width_m,zoning,condition_grade,occupancy,monthly_rent,flood_risk_zone,school_dist_km,metro_dist_km,shape_quality,road_access,year_make_model,vehicle_year,odometer_km,engine_cc,accident_history,service_records_count,ownership_count,deposit_amount,interest_rate_apy,maturity_months,inspection_needed,legal_status,ownership_verified,lien_count,registry_id,requested_amount,market_value,estimated_value,LTV,CCR,quality_score
A-000346,House,UK,London,51.51359,-0.09892,B,USD,2025-10-30,50,357642.0,1975.0,0.0,4.0,2.0,3.0,1.0,1898.0,1854.0,14.23,13.23,Commercial,B,owner,1944.0,0.0,1.76,0.84,,,,,,,,,,,,,False,Clean,False,1,REG-444792221,107861.0,183134.5,187360.82,0.5757,1.7371,0.82
A-000347,Car,FR,Paris,48.87182,2.3734,D,USD,2025-10-30,23,26573.0,,,,,,,,,,,,,,,,,,,,2014 Ford Corolla,2014.0,93720.0,2053.0,0.0,0.0,3.0,,,,True,Clean,True,1,REG-813260357,5447.0,9677.44,8734.36,0.6236,1.6035,0.663
A-000348,Apartment,DE,Berlin,52.52324,13.41831,C,USD,2025-10-30,21,215783.0,2004.0,8.0,35.0,1.0,2.0,2.0,116.0,968.0,19.37,27.57,Residential,C,owner,4833.0,0.0,0.99,2.21,,,,,,,,,,,,,True,Clean,True,2,REG-173335581,42163.0,88905.43,89896.28,0.469,2.1321,0.711
A-000349,Deposit,VN,Ho Chi Minh,10.77709,106.69884,B,USD,2025-10-30,43,90666.0,,,,,,,,,,,,,,,,,,,,,,,,,,,196524.0,2.61,22.0,True,Clean,False,0,REG-551700488,64936.0,196524.0,197325.13,0.3291,3.0388,0.816
A-000350,Land Plot,VN,Hanoi,21.04208,105.8282,C,USD,2025-10-30,4,294306.0,,,,,,,,5317.0,39.75,,Industrial,,,,,,,B,True,,,,,,,,,,,False,Clean,True,1,REG-394333922,1379630.0,2387498.08,2427961.62,0.5682,1.7599,0.704
A-000351,Car,JP,Tokyo,35.67092,139.66328,B,USD,2025-10-30,5,66753.0,,,,,,,,,,,,,,,,,,,,2020 Mercedes Elantra,2020.0,198077.0,3656.0,0.0,2.0,1.0,,,,False,Clean,True,1,REG-573661705,17149.0,43292.75,43500.68,0.3942,2.5366,0.778
A-000352,House,US,New York,40.67678,-73.99361,C,USD,2025-10-30,46,338261.0,1979.0,0.0,2.0,3.0,3.0,0.0,1959.0,4317.0,20.12,23.11,Mixed,C,owner,2963.0,1.0,1.74,0.87,,,,,,,,,,,,,True,Clean,True,0,REG-130062216,98345.0,124221.72,123152.26,0.7986,1.2522,0.639
A-000353,Deposit,US,San Jose,37.31633,-121.92292,B,USD,2025-10-30,4,131086.0,,,,,,,,,,,,,,,,,,,,,,,,,,,294820.0,5.74,9.0,False,Clean,True,1,REG-299514240,235207.0,294820.0,272437.78,0.8633,1.1583,0.84
A-000354,House,UK,London,51.49464,-0.15444,B,USD,2025-10-30,6,246239.0,2019.0,0.0,2.0,4.0,3.0,1.0,310.0,510.0,17.74,12.57,Commercial,C,owner,2872.0,0.0,2.95,0.57,,,,,,,,,,,,,False,Clean,True,0,REG-298355297,83414.0,175582.76,166658.68,0.5005,1.998,0.815
A-000355,Deposit,FR,Paris,48.85313,2.36603,A,USD,2025-10-30,23,37143.0,,,,,,,,,,,,,,,,,,,,,,,,,,,402894.0,5.66,27.0,False,Clean,True,1,REG-533722756,206602.0,402894.0,407922.23,0.5065,1.9744,0.903
A-000356,Deposit,DE,Berlin,52.51907,13.44032,B,USD,2025-10-30,7,251475.0,,,,,,,,,,,,,,,,,,,,,,,,,,,463878.0,0.58,31.0,True,Clean,False,0,REG-192168204,358919.0,463878.0,485173.39,0.7398,1.3518,0.818
A-000357,Land Plot,VN,Ho Chi Minh,10.77338,106.6726,B,USD,2025-10-30,48,395315.0,,,,,,,,5309.0,46.09,,Commercial,,,,,,,B,True,,,,,,,,,,,True,Clean,True,1,REG-827604469,3686612.0,5462735.85,5428426.25,0.6791,1.4725,0.797
A-000358,Land Plot,VN,Hanoi,21.0266,105.83386,C,USD,2025-10-30,30,233633.0,,,,,,,,2710.0,14.3,,Commercial,,,,,,,D,False,,,,,,,,,,,True,Clean,True,1,REG-517294846,717507.0,911259.42,990314.55,0.7245,1.3802,0.742
A-000359,Deposit,JP,Tokyo,35.67224,139.68399,C,USD,2025-10-30,4,263583.0,,,,,,,,,,,,,,,,,,,,,,,,,,,142704.0,4.4,33.0,True,Disputed,True,1,REG-681457154,81951.0,142704.0,157481.59,0.5204,1.9217,0.701
A-000360,House,US,New York,40.70472,-74.03336,C,USD,2025-10-30,42,487487.0,1983.0,0.0,2.0,0.0,3.0,1.0,1319.0,3607.0,16.41,10.78,Mixed,B,vacant,3300.0,0.0,1.38,1.8,,,,,,,,,,,,,True,Disputed,True,2,REG-635853500,93298.0,160191.5,160713.48,0.5805,1.7226,0.727
A-000361,House,US,San Jose,37.33303,-121.88231,B,USD,2025-10-30,49,130313.0,1976.0,0.0,4.0,4.0,3.0,0.0,2286.0,3947.0,22.33,29.16,Residential,B,tenant,5793.0,1.0,2.05,0.34,,,,,,,,,,,,,True,Pending Verification,False,0,REG-605095769,18825.0,57240.67,57083.17,0.3298,3.0323,0.686
A-000362,Condo,UK,London,51.48767,-0.12258,C,USD,2025-10-30,53,271410.0,1972.0,13.0,29.0,2.0,3.0,0.0,363.0,515.0,17.74,27.03,Industrial,C,tenant,714.0,0.0,2.01,1.48,,,,,,,,,,,,,False,Clean,True,1,REG-452246611,32175.0,106276.78,115704.5,0.2781,3.5961,0.684
A-000363,Car,FR,Paris,48.85881,2.34345,A,USD,2025-10-30,58,57462.0,,,,,,,,,,,,,,,,,,,,2015 Mazda 3 Series,2015.0,150762.0,1333.0,0.0,4.0,2.0,,,,True,Clean,True,2,REG-556907438,19523.0,26037.0,26051.87,0.7494,1.3344,0.857
A-000364,Condo,DE,Berlin,52.56479,13.41957,C,USD,2025-10-30,53,136444.0,1972.0,23.0,5.0,3.0,1.0,0.0,176.0,85.0,10.03,28.97,Mixed,B,owner,5774.0,0.0,1.86,0.23,,,,,,,,,,,,,False,Clean,True,1,REG-335309666,24448.0,47502.12,47504.61,0.5146,1.9431,0.701
A-000365,Land Plot,VN,Ho Chi Minh,10.74588,106.69538,C,USD,2025-10-30,4,131137.0,,,,,,,,1200.0,25.72,,Residential,,,,,,,C,True,,,,,,,,,,,False,Clean,False,2,REG-111102547,157193.0,306116.76,320525.4,0.4904,2.0391,0.735
A-000366,Car,VN,Hanoi,21.003,105.84185,C,USD,2025-10-30,23,12512.0,,,,,,,,,,,,,,,,,,,,2014 Mazda Elantra,2014.0,203216.0,1872.0,0.0,12.0,3.0,,,,False,Clean,False,0,REG-994119120,3631.0,5396.67,5566.78,0.6523,1.5331,0.677
A-000367,Condo,JP,Tokyo,35.6937,139.73276,C,USD,2025-10-30,2,145332.0,2023.0,15.0,19.0,1.0,2.0,0.0,113.0,782.0,12.83,9.92,Residential,C,owner,4784.0,0.0,1.24,1.36,,,,,,,,,,,,,True,Clean,True,2,REG-708535472,27393.0,73310.83,74006.69,0.3701,2.7017,0.725
A-000368,Car,US,New York,40.69548,-74.02096,D,USD,2025-10-30,17,47370.0,,,,,,,,,,,,,,,,,,,,2022 Mercedes F-150,2022.0,6661.0,2006.0,1.0,14.0,1.0,,,,True,Clean,False,1,REG-306898735,17942.0,33891.44,37027.85,0.4846,2.0638,0.617
A-000369,Condo,US,San Jose,37.35413,-121.8941,A,USD,2025-10-30,33,118553.0,1992.0,12.0,10.0,1.0,3.0,2.0,83.0,602.0,22.53,23.67,Commercial,A,vacant,3378.0,0.0,3.09,1.37,,,,,,,,,,,,,True,Clean,False,0,REG-709096874,40982.0,70752.94,75862.18,0.5402,1.8511,0.95
A-000370,Deposit,UK,London,51.51064,-0.08062,D,USD,2025-10-30,9,297622.0,,,,,,,,,,,,,,,,,,,,,,,,,,,297312.0,2.97,8.0,True,Pending Verification,False,0,REG-212568525,207827.0,297312.0,308316.77,0.6741,1.4835,0.63
A-000371,Land Plot,FR,Paris,48.83574,2.33944,B,USD,2025-10-30,9,302114.0,,,,,,,,1556.0,24.71,,Industrial,,,,,,,A,False,,,,,,,,,,,False,Clean,False,0,REG-590802812,1063809.0,1397604.25,1347347.32,0.7896,1.2665,0.786
A-000372,Apartment,DE,Berlin,52.50478,13.42414,B,USD,2025-10-30,38,135238.0,1987.0,8.0,7.0,3.0,2.0,1.0,222.0,476.0,18.4,16.3,Commercial,C,vacant,3690.0,0.0,2.12,2.17,,,,,,,,,,,,,False,Clean,False,2,REG-334530094,30333.0,64271.09,64405.6,0.471,2.1233,0.873
A-000373,Deposit,VN,Ho Chi Minh,10.78394,106.69475,A,USD,2025-10-30,30,293960.0,,,,,,,,,,,,,,,,,,,,,,,,,,,395666.0,4.12,35.0,True,Clean,False,1,REG-617986491,279986.0,395666.0,379443.47,0.7379,1.3552,0.913
A-000374,Land Plot,VN,Hanoi,20.99414,105.84254,A,USD,2025-10-30,47,80181.0,,,,,,,,4119.0,10.78,,Industrial,,,,,,,A,False,,,,,,,,,,,False,Clean,False,0,REG-571403971,690015.0,868674.88,891361.52,0.7741,1.2918,0.857
A-000375,Condo,JP,Tokyo,35.69802,139.65388,C,USD,2025-10-30,49,191232.0,1976.0,9.0,34.0,5.0,2.0,0.0,133.0,462.0,25.32,15.57,Industrial,E,vacant,46.0,0.0,2.22,1.97,,,,,,,,,,,,,True,Clean,True,1,REG-663373881,49820.0,68556.02,60745.13,0.8201,1.2193,0.72
A-000376,Land Plot,US,New York,40.69175,-74.00327,C,USD,2025-10-30,49,374347.0,,,,,,,,4400.0,6.23,,Agricultural,,,,,,,A,True,,,,,,,,,,,False,Clean,True,2,REG-540675376,1722175.0,2802769.47,2656159.09,0.6484,1.5423,0.698
A-000377,Condo,US,San Jose,37.32906,-121.88339,B,USD,2025-10-30,23,164876.0,2002.0,16.0,21.0,3.0,2.0,2.0,85.0,718.0,6.23,7.27,Mixed,D,vacant,796.0,0.0,2.56,0.41,,,,,,,,,,,,,True,Clean,False,1,REG-173420070,38826.0,89555.61,82865.11,0.4685,2.1343,0.772
A-000378,Car,UK,London,51.50389,-0.14289,C,USD,2025-10-30,12,34660.0,,,,,,,,,,,,,,,,,,,,2022 Hyundai Civic,2022.0,220365.0,4243.0,0.0,7.0,3.0,,,,False,Disputed,False,0,REG-678771709,10123.0,27873.62,28079.83,0.3605,2.7739,0.701
A-000379,House,FR,Paris,48.85153,2.34297,C,USD,2025-10-30,1,488916.0,2024.0,0.0,1.0,2.0,3.0,0.0,658.0,313.0,4.96,13.61,Mixed,C,owner,5581.0,0.0,2.43,0.84,,,,,,,,,,,,,False,Clean,False,2,REG-882430758,188266.0,253447.92,276279.05,0.6814,1.4675,0.734
A-000380,Deposit,DE,Berlin,52.52424,13.41503,C,USD,2025-10-30,7,168576.0,,,,,,,,,,,,,,,,,,,,,,,,,,,253461.0,5.33,12.0,True,Clean,False,1,REG-911724995,82937.0,253461.0,261864.66,0.3167,3.1574,0.719
A-000381,Apartment,VN,Ho Chi Minh,10.81581,106.69716,A,USD,2025-10-30,57,198527.0,1968.0,14.0,5.0,2.0,3.0,1.0,334.0,708.0,7.67,10.46,Commercial,C,tenant,3935.0,0.0,2.6,0.7,,,,,,,,,,,,,False,Clean,True,0,REG-616395127,75028.0,108460.17,105591.81,0.7105,1.4074,0.941
A-000382,Deposit,VN,Hanoi,21.04031,105.82062,B,USD,2025-10-30,3,32973.0,,,,,,,,,,,,,,,,,,,,,,,,,,,479938.0,2.84,34.0,False,Clean,True,1,REG-231303897,228095.0,479938.0,492837.05,0.4628,2.1607,0.8
A-000383,Land Plot,JP,Tokyo,35.6637,139.7158,C,USD,2025-10-30,2,214687.0,,,,,,,,1840.0,19.34,,Residential,,,,,,,A,False,,,,,,,,,,,True,Clean,True,0,REG-530777425,577259.0,793248.07,778516.42,0.7415,1.3486,0.702
A-000384,Land Plot,US,New York,40.72301,-74.01131,B,USD,2025-10-30,1,384978.0,,,,,,,,6001.0,37.4,,Industrial,,,,,,,A,True,,,,,,,,,,,False,Clean,False,1,REG-112310779,2198010.0,6323773.51,6109470.41,0.3598,2.7795,0.834
A-000385,Car,US,San Jose,37.36341,-121.85667,D,USD,2025-10-30,31,17857.0,,,,,,,,,,,,,,,,,,,,2012 BMW F-150,2012.0,126619.0,1521.0,0.0,11.0,3.0,,,,True,Clean,False,0,REG-195059099,5019.0,6565.82,6247.72,0.8033,1.2448,0.658
A-000386,Deposit,UK,London,51.48068,-0.12202,A,USD,2025-10-30,5,74885.0,,,,,,,,,,,,,,,,,,,,,,,,,,,216819.0,5.34,33.0,False,Clean,False,0,REG-421977305,153826.0,216819.0,229083.99,0.6715,1.4892,0.848
A-000387,Car,FR,Paris,48.86842,2.3392,B,USD,2025-10-30,14,46483.0,,,,,,,,,,,,,,,,,,,,2015 BMW 3 Series,2015.0,30304.0,3103.0,1.0,4.0,2.0,,,,False,Clean,False,0,REG-582932523,6545.0,18347.58,18115.24,0.3613,2.7678,0.813
A-000388,Condo,DE,Berlin,52.50105,13.40105,D,USD,2025-10-30,10,286146.0,2015.0,19.0,11.0,3.0,2.0,0.0,395.0,813.0,13.19,15.44,Commercial,C,tenant,2323.0,0.0,1.78,1.0,,,,,,,,,,,,,True,Clean,True,0,REG-108715050,62815.0,109232.72,110127.78,0.5704,1.7532,0.615
A-000389,Condo,VN,Ho Chi Minh,10.7689,106.69763,A,USD,2025-10-30,26,299995.0,1999.0,7.0,30.0,0.0,1.0,0.0,362.0,671.0,12.64,16.56,Industrial,C,owner,450.0,0.0,0.78,1.06,,,,,,,,,,,,,False,Clean,False,0,REG-952356376,121451.0,181872.76,171615.11,0.7077,1.413,0.932
A-000390,Car,VN,Hanoi,21.04638,105.86775,B,USD,2025-10-30,42,55642.0,,,,,,,,,,,,,,,,,,,,2018 Toyota Elantra,2018.0,119350.0,3346.0,0.0,9.0,1.0,,,,True,Clean,True,1,REG-530140093,17383.0,32734.55,31940.74,0.5442,1.8375,0.778
A-000391,Apartment,JP,Tokyo,35.69334,139.68607,B,USD,2025-10-30,5,116750.0,2020.0,10.0,28.0,0.0,1.0,1.0,299.0,961.0,17.2,25.21,Residential,B,vacant,775.0,0.0,1.64,0.13,,,,,,,,,,,,,False,Clean,True,0,REG-789029275,45410.0,80234.56,78378.82,0.5794,1.726,0.768
A-000392,House,US,New York,40.70918,-74.00842,C,USD,2025-10-30,52,469422.0,1973.0,0.0,1.0,1.0,2.0,0.0,1878.0,4282.0,27.23,27.68,Residential,B,owner,1758.0,0.0,1.93,0.57,,,,,,,,,,,,,True,Clean,False,1,REG-714768940,143044.0,181451.3,179984.94,0.7948,1.2582,0.769
A-000393,Condo,US,San Jose,37.34406,-121.91804,A,USD,2025-10-30,42,93807.0,1983.0,20.0,15.0,0.0,1.0,2.0,342.0,570.0,24.56,17.97,Residential,B,owner,3601.0,1.0,0.52,0.47,,,,,,,,,,,,,True,Disputed,True,1,REG-125247300,42159.0,59330.13,57601.99,0.7319,1.3663,0.804
A-000394,Deposit,UK,London,51.5162,-0.13823,B,USD,2025-10-30,59,20258.0,,,,,,,,,,,,,,,,,,,,,,,,,,,261183.0,3.66,17.0,True,Clean,False,2,REG-191858657,207070.0,261183.0,263981.75,0.7844,1.2748,0.763
A-000395,Deposit,FR,Paris,48.87098,2.35401,C,USD,2025-10-30,16,126939.0,,,,,,,,,,,,,,,,,,,,,,,,,,,438464.0,2.12,29.0,False,Clean,True,0,REG-473737464,281676.0,438464.0,470131.52,0.5991,1.6691,0.756
A-000396,Land Plot,DE,Berlin,52.47627,13.43158,A,USD,2025-10-30,56,228733.0,,,,,,,,7221.0,7.69,,Commercial,,,,,,,B,True,,,,,,,,,,,False,Clean,False,0,REG-250950939,3782433.0,5087570.05,5404888.49,0.6998,1.4289,0.844
A-000397,Car,VN,Ho Chi Minh,10.73327,106.67788,C,USD,2025-10-30,54,8500.0,,,,,,,,,,,,,,,,,,,,2015 Ford F-150,2015.0,185144.0,3423.0,0.0,7.0,1.0,,,,False,Clean,False,0,REG-750707137,2337.0,3595.66,3617.27,0.6461,1.5478,0.718
A-000398,Deposit,VN,Hanoi,21.03679,105.84298,C,USD,2025-10-30,33,235719.0,,,,,,,,,,,,,,,,,,,,,,,,,,,217127.0,5.95,32.0,False,Clean,False,0,REG-493412765,166666.0,217127.0,219090.52,0.7607,1.3145,0.709
A-000399,Land Plot,JP,Tokyo,35.66852,139.70922,C,USD,2025-10-30,47,376079.0,,,,,,,,4892.0,30.74,,Commercial,,,,,,,B,False,,,,,,,,,,,True,Pending Verification,True,0,REG-256485285,2870734.0,3798556.29,3558948.1,0.8066,1.2397,0.775
A-000400,Condo,US,New York,40.6883,-73.97983,D,USD,2025-10-30,40,229372.0,1985.0,9.0,16.0,2.0,1.0,0.0,56.0,423.0,14.62,9.07,Commercial,C,owner,1483.0,0.0,2.97,0.23,,,,,,,,,,,,,True,Clean,False,1,REG-401962494,34561.0,59973.56,59574.34,0.5801,1.7237,0.631
