asset_id,asset_type,country,city,geo_lat,geo_lon,location_quality,currency_code,valuation_date,age_years,base_value_hint,year_built,floor,floors_total,bedrooms,bathrooms,parking_slots,area_m2,land_area_m2,frontage_m,road_width_m,zoning,condition_grade,occupancy,monthly_rent,flood_risk_zone,school_dist_km,metro_dist_km,shape_quality,road_access,year_make_model,vehicle_year,odometer_km,engine_cc,accident_history,service_records_count,ownership_count,inspection_needed,legal_status,ownership_verified,lien_count,registry_id,requested_amount,market_value,estimated_value,LTV,CCR,quality_score
A-000085,Car,VN,Ho Chi Minh,10.74525,106.70407,D,USD,2025-10-30,55,39554.0,,,,,,,,,,,,,,,,,,,,2011 Mercedes Civic,2011.0,115135.0,1195.0,0.0,9.0,1.0,False,Clean,True,0,REG-769595249,6853.0,11629.96,11564.15,0.5926,1.6875,0.697
A-000086,Car,VN,Hanoi,21.02253,105.82833,B,USD,2025-10-30,11,12807.0,,,,,,,,,,,,,,,,,,,,2016 Toyota Civic,2016.0,247506.0,1288.0,0.0,1.0,2.0,True,Clean,False,0,REG-181001251,3869.0,6287.34,6258.77,0.6182,1.6177,0.832
A-000087,Car,JP,Tokyo,35.67571,139.66116,B,USD,2025-10-30,25,56777.0,,,,,,,,,,,,,,,,,,,,2022 BMW 3 Series,2022.0,42615.0,3638.0,0.0,3.0,3.0,True,Clean,False,0,REG-252742694,16567.0,48890.36,49657.49,0.3336,2.9974,0.792
A-000088,Condo,US,New York,40.72786,-74.02549,D,USD,2025-10-30,33,149753.0,1992.0,15.0,18.0,3.0,1.0,1.0,371.0,135.0,22.03,21.22,Industrial,A,owner,4095.0,0.0,0.78,1.87,,,,,,,,,,False,Clean,False,0,REG-405291306,17087.0,40827.33,40192.49,0.4251,2.3522,0.645
A-000089,House,US,San Jose,37.34144,-121.91591,B,USD,2025-10-30,57,320889.0,1968.0,0.0,4.0,3.0,3.0,2.0,412.0,433.0,17.41,16.0,Industrial,C,tenant,5530.0,1.0,0.41,1.44,,,,,,,,,,False,Pending Verification,True,2,REG-542631322,43171.0,143768.15,145736.64,0.2962,3.3758,0.747
A-000090,Car,UK,London,51.46296,-0.12651,C,USD,2025-10-30,24,45731.0,,,,,,,,,,,,,,,,,,,,2013 BMW 3 Series,2013.0,162182.0,2064.0,0.0,6.0,1.0,True,Pending Verification,False,2,REG-250628499,12138.0,17902.63,18762.62,0.6469,1.5458,0.775
A-000091,Condo,FR,Paris,48.82052,2.35548,B,USD,2025-10-30,0,297958.0,2025.0,3.0,21.0,2.0,2.0,2.0,347.0,401.0,9.3,17.27,Mixed,D,owner,5632.0,0.0,3.56,0.5,,,,,,,,,,True,Clean,False,1,REG-994170269,102442.0,235734.74,222565.09,0.4603,2.1726,0.821
A-000092,Apartment,DE,Berlin,52.52176,13.41439,B,USD,2025-10-30,19,169682.0,2006.0,4.0,17.0,1.0,2.0,2.0,394.0,446.0,9.92,23.5,Mixed,A,owner,3323.0,0.0,2.23,0.96,,,,,,,,,,True,Clean,True,0,REG-481668641,53803.0,91059.13,90291.27,0.5959,1.6782,0.857
A-000093,Apartment,VN,Ho Chi Minh,10.78787,106.67206,B,USD,2025-10-30,37,231818.0,1988.0,4.0,1.0,3.0,1.0,1.0,363.0,337.0,7.9,8.48,Industrial,C,tenant,1178.0,0.0,0.94,0.26,,,,,,,,,,True,Clean,False,0,REG-822477024,53979.0,112496.69,103350.23,0.5223,1.9146,0.761
A-000094,Apartment,VN,Hanoi,21.01086,105.84203,B,USD,2025-10-30,46,168748.0,1979.0,20.0,9.0,4.0,1.0,0.0,349.0,475.0,19.69,9.63,Residential,B,tenant,255.0,0.0,1.55,0.34,,,,,,,,,,False,Clean,False,1,REG-668428763,59156.0,77350.95,76848.07,0.7698,1.2991,0.866
A-000095,House,JP,Tokyo,35.65678,139.69065,C,USD,2025-10-30,33,419950.0,1992.0,0.0,1.0,0.0,3.0,0.0,1864.0,4696.0,14.85,18.44,Industrial,B,tenant,4253.0,0.0,3.03,0.34,,,,,,,,,,True,Disputed,True,0,REG-272287851,68610.0,150427.3,146041.47,0.4698,2.1286,0.743
A-000096,Apartment,US,New York,40.72465,-74.04438,B,USD,2025-10-30,12,240966.0,2013.0,21.0,26.0,2.0,1.0,2.0,319.0,241.0,20.09,28.02,Residential,C,vacant,1547.0,0.0,0.2,0.6,,,,,,,,,,False,Pending Verification,True,1,REG-188117415,74427.0,138430.29,138820.74,0.5361,1.8652,0.789
A-000097,Apartment,US,San Jose,37.30447,-121.90308,B,USD,2025-10-30,15,190635.0,2010.0,5.0,5.0,2.0,3.0,2.0,208.0,282.0,7.97,21.56,Residential,A,owner,2728.0,0.0,1.57,1.84,,,,,,,,,,False,Clean,True,1,REG-957677644,35213.0,111428.76,120881.19,0.2913,3.4329,0.8
A-000098,Condo,UK,London,51.46214,-0.11565,B,USD,2025-10-30,48,91231.0,1977.0,10.0,34.0,3.0,1.0,1.0,79.0,21.0,17.39,12.31,Mixed,B,tenant,2527.0,1.0,2.23,1.97,,,,,,,,,,True,Clean,False,0,REG-788293632,29527.0,42560.97,42366.17,0.6969,1.4348,0.766
A-000099,Car,FR,Paris,48.90428,2.34096,B,USD,2025-10-30,5,69197.0,,,,,,,,,,,,,,,,,,,,2013 Toyota Civic,2013.0,115864.0,1342.0,0.0,12.0,1.0,True,Clean,True,1,REG-402657246,10831.0,29637.22,29873.28,0.3626,2.7581,0.815
A-000100,House,DE,Berlin,52.50679,13.42164,D,USD,2025-10-30,51,182064.0,1974.0,0.0,3.0,0.0,1.0,1.0,2575.0,4324.0,17.8,29.37,Commercial,B,owner,1198.0,0.0,2.11,1.79,,,,,,,,,,True,Pending Verification,True,2,REG-753433080,28249.0,44319.61,44972.42,0.6281,1.592,0.623
A-000101,House,VN,Ho Chi Minh,10.81833,106.68473,B,USD,2025-10-30,12,135943.0,2013.0,0.0,5.0,2.0,2.0,2.0,174.0,2857.0,7.22,9.44,Commercial,C,owner,1780.0,1.0,1.51,0.25,,,,,,,,,,False,Disputed,False,1,REG-339239422,71454.0,89722.04,97448.73,0.7332,1.3638,0.675
A-000102,Apartment,VN,Hanoi,21.01382,105.83654,C,USD,2025-10-30,15,123999.0,2010.0,1.0,37.0,0.0,3.0,0.0,150.0,273.0,4.85,10.54,Commercial,B,owner,1157.0,1.0,1.08,1.53,,,,,,,,,,True,Clean,False,2,REG-644623268,36011.0,53088.27,55802.17,0.6453,1.5496,0.666
A-000103,Condo,JP,Tokyo,35.67809,139.68064,B,USD,2025-10-30,28,278055.0,1997.0,5.0,17.0,0.0,3.0,2.0,327.0,764.0,28.16,5.55,Commercial,E,tenant,217.0,0.0,1.29,1.82,,,,,,,,,,False,Clean,True,1,REG-859845120,87488.0,145521.86,137901.7,0.6344,1.5762,0.767
A-000104,Land Plot,US,New York,40.71781,-74.00007,B,USD,2025-10-30,25,47862.0,,,,,,,,7042.0,19.87,,Agricultural,,,,,,,B,True,,,,,,,,False,Clean,True,0,REG-865431806,410876.0,745345.4,715191.48,0.5745,1.7407,0.786
A-000105,Condo,US,San Jose,37.34386,-121.84587,C,USD,2025-10-30,15,230589.0,2010.0,24.0,1.0,4.0,2.0,2.0,241.0,838.0,7.69,17.21,Industrial,D,tenant,1019.0,0.0,1.67,3.36,,,,,,,,,,True,Clean,False,1,REG-968544803,36117.0,109637.27,104469.63,0.3457,2.8925,0.753
A-000106,Condo,UK,London,51.49271,-0.11745,B,USD,2025-10-30,15,277893.0,2010.0,7.0,8.0,1.0,1.0,0.0,245.0,333.0,15.51,7.22,Industrial,B,vacant,4583.0,0.0,3.3,1.71,,,,,,,,,,False,Clean,True,0,REG-943346286,56810.0,159127.39,145528.16,0.3904,2.5617,0.869
A-000107,Condo,FR,Paris,48.84298,2.32845,B,USD,2025-10-30,15,190303.0,2010.0,17.0,24.0,0.0,2.0,0.0,68.0,653.0,12.81,20.7,Commercial,D,tenant,564.0,0.0,1.88,0.83,,,,,,,,,,False,Clean,True,2,REG-873069753,55466.0,123689.41,117931.21,0.4703,2.1262,0.799
A-000108,Car,DE,Berlin,52.52074,13.41346,A,USD,2025-10-30,14,27449.0,,,,,,,,,,,,,,,,,,,,2021 Ford Sportage,2021.0,194105.0,1039.0,0.0,5.0,1.0,True,Clean,False,0,REG-449338450,14769.0,21195.06,21842.41,0.6762,1.4789,0.881
A-000109,Car,VN,Ho Chi Minh,10.79581,106.71959,B,USD,2025-10-30,42,53848.0,,,,,,,,,,,,,,,,,,,,2010 Ford Civic,2010.0,182240.0,3915.0,0.0,13.0,3.0,False,Clean,False,0,REG-213907412,12599.0,17153.66,17354.61,0.726,1.3775,0.822
A-000110,Land Plot,VN,Hanoi,21.03159,105.88372,C,USD,2025-10-30,42,290397.0,,,,,,,,2516.0,10.15,,Residential,,,,,,,C,True,,,,,,,,False,Clean,False,2,REG-405121262,473277.0,1060788.72,1125994.12,0.4203,2.3791,0.74
A-000111,Land Plot,JP,Tokyo,35.65213,139.70885,B,USD,2025-10-30,53,31797.0,,,,,,,,7647.0,57.19,,Industrial,,,,,,,C,False,,,,,,,,True,Clean,False,1,REG-138857702,281848.0,544037.42,511872.56,0.5506,1.8161,0.818
A-000112,House,US,New York,40.71493,-73.98831,D,USD,2025-10-30,0,188668.0,2025.0,0.0,4.0,2.0,1.0,0.0,867.0,938.0,23.87,16.4,Industrial,A,owner,5515.0,0.0,2.91,1.3,,,,,,,,,,True,Clean,True,0,REG-446215124,26624.0,66719.27,64896.04,0.4103,2.4375,0.64
A-000113,House,US,San Jose,37.3647,-121.88973,C,USD,2025-10-30,12,449929.0,2013.0,0.0,5.0,2.0,2.0,1.0,1981.0,420.0,8.43,4.87,Industrial,B,tenant,4367.0,0.0,4.57,0.6,,,,,,,,,,False,Clean,False,0,REG-720785662,62143.0,189378.32,180950.79,0.3434,2.9118,0.683
A-000114,Apartment,UK,London,51.49131,-0.11261,C,USD,2025-10-30,24,105522.0,2001.0,14.0,33.0,5.0,1.0,0.0,204.0,98.0,21.3,21.5,Mixed,B,owner,367.0,0.0,1.73,1.54,,,,,,,,,,True,Clean,False,2,REG-990182744,17492.0,41117.97,36217.97,0.483,2.0705,0.673
A-000115,Car,FR,Paris,48.8894,2.35339,C,USD,2025-10-30,9,42094.0,,,,,,,,,,,,,,,,,,,,2010 Toyota Civic,2010.0,77394.0,3663.0,1.0,4.0,1.0,True,Disputed,False,0,REG-493040198,6752.0,11328.96,11221.29,0.6017,1.6619,0.698
A-000116,House,DE,Berlin,52.53623,13.3906,B,USD,2025-10-30,33,352501.0,1992.0,0.0,3.0,1.0,3.0,2.0,2274.0,2381.0,24.95,9.68,Mixed,C,owner,5235.0,0.0,3.57,2.46,,,,,,,,,,False,Clean,True,0,REG-451853282,96107.0,168988.62,190381.77,0.5048,1.9809,0.768
A-000117,Condo,VN,Ho Chi Minh,10.77224,106.68234,D,USD,2025-10-30,50,110356.0,1975.0,4.0,36.0,5.0,3.0,0.0,50.0,55.0,20.42,23.45,Industrial,D,tenant,5275.0,0.0,1.48,1.75,,,,,,,,,,False,Clean,False,0,REG-788789100,18456.0,29194.8,30834.23,0.5986,1.6707,0.671
A-000118,Condo,VN,Hanoi,21.03412,105.8068,B,USD,2025-10-30,2,191230.0,2023.0,10.0,34.0,3.0,3.0,1.0,154.0,657.0,22.73,20.32,Commercial,C,tenant,4741.0,0.0,0.35,1.43,,,,,,,,,,True,Clean,True,1,REG-152286728,95500.0,149329.55,142602.0,0.6697,1.4932,0.826
A-000119,Land Plot,JP,Tokyo,35.64594,139.66117,C,USD,2025-10-30,43,195112.0,,,,,,,,6708.0,44.78,,Agricultural,,,,,,,B,False,,,,,,,,False,Clean,True,0,REG-404732298,694543.0,1869546.91,1975530.52,0.3516,2.8444,0.7
A-000120,Condo,US,New York,40.69846,-74.01034,B,USD,2025-10-30,51,170501.0,1974.0,21.0,31.0,4.0,3.0,1.0,66.0,923.0,28.94,13.86,Industrial,A,vacant,5590.0,1.0,2.57,0.42,,,,,,,,,,True,Clean,False,0,REG-834157571,48574.0,88429.74,86766.8,0.5598,1.7863,0.737
A-000121,Land Plot,US,San Jose,37.35638,-121.9007,A,USD,2025-10-30,31,318826.0,,,,,,,,5160.0,30.44,,Industrial,,,,,,,A,False,,,,,,,,True,Pending Verification,True,2,REG-150542555,1723484.0,4139347.91,3867565.01,0.4456,2.244,0.847
A-000122,Apartment,UK,London,51.48594,-0.13548,A,USD,2025-10-30,37,129608.0,1988.0,22.0,17.0,0.0,3.0,2.0,43.0,902.0,25.56,20.04,Industrial,C,tenant,3720.0,0.0,3.82,0.5,,,,,,,,,,False,Clean,True,0,REG-794378133,22646.0,73959.77,73537.0,0.308,3.2472,0.891
A-000123,Apartment,FR,Paris,48.87696,2.37755,B,USD,2025-10-30,26,109397.0,1999.0,15.0,13.0,5.0,1.0,1.0,228.0,242.0,20.74,28.65,Commercial,B,tenant,5954.0,0.0,2.25,2.01,,,,,,,,,,False,Clean,True,0,REG-972938693,37448.0,58590.99,63048.88,0.594,1.6836,0.817
A-000124,Land Plot,DE,Berlin,52.51386,13.39797,A,USD,2025-10-30,0,273694.0,,,,,,,,4487.0,46.31,,Commercial,,,,,,,B,True,,,,,,,,True,Clean,False,2,REG-439501366,2378107.0,3667866.85,3994727.66,0.5953,1.6798,0.845
A-000125,Apartment,VN,Ho Chi Minh,10.77572,106.66399,A,USD,2025-10-30,26,227398.0,1999.0,9.0,8.0,0.0,1.0,1.0,57.0,402.0,23.96,27.11,Mixed,B,owner,3915.0,0.0,0.38,1.69,,,,,,,,,,True,Clean,False,0,REG-641797480,79031.0,156312.64,153807.42,0.5138,1.9462,0.885
A-000126,Car,VN,Hanoi,21.01909,105.83026,A,USD,2025-10-30,3,27829.0,,,,,,,,,,,,,,,,,,,,2014 Mazda Sportage,2014.0,205718.0,2838.0,0.0,7.0,1.0,False,Clean,True,1,REG-699447068,6609.0,9048.87,9723.06,0.6797,1.4712,0.938
A-000127,Condo,JP,Tokyo,35.68092,139.71656,B,USD,2025-10-30,33,162549.0,1992.0,9.0,3.0,1.0,3.0,0.0,397.0,82.0,16.91,26.97,Industrial,C,owner,3780.0,0.0,3.27,2.3,,,,,,,,,,True,Clean,True,0,REG-742709000,56218.0,82675.79,84080.49,0.6686,1.4956,0.859
A-000128,House,US,New York,40.72989,-74.00835,C,USD,2025-10-30,4,497377.0,2021.0,0.0,1.0,2.0,1.0,2.0,1216.0,3743.0,15.77,28.03,Residential,C,owner,2366.0,1.0,3.41,1.13,,,,,,,,,,True,Clean,True,0,REG-861708714,135501.0,248259.02,235934.86,0.5743,1.7412,0.662
A-000129,Condo,US,San Jose,37.35654,-121.91662,B,USD,2025-10-30,29,189094.0,1996.0,8.0,23.0,1.0,2.0,0.0,202.0,783.0,23.39,12.22,Mixed,D,vacant,1638.0,0.0,1.45,1.08,,,,,,,,,,False,Clean,True,0,REG-458780338,58022.0,91273.59,91079.94,0.637,1.5697,0.816
A-000130,Apartment,UK,London,51.49889,-0.11989,D,USD,2025-10-30,49,172325.0,1976.0,1.0,37.0,2.0,3.0,2.0,344.0,688.0,17.85,13.47,Industrial,C,tenant,4873.0,0.0,3.64,0.79,,,,,,,,,,True,Disputed,False,0,REG-821002394,20772.0,49033.99,44381.12,0.468,2.1366,0.683
A-000131,Car,FR,Paris,48.84346,2.34959,D,USD,2025-10-30,55,57484.0,,,,,,,,,,,,,,,,,,,,2014 BMW F-150,2014.0,105533.0,2487.0,0.0,2.0,3.0,False,Clean,False,1,REG-561060137,17328.0,23214.75,23191.65,0.7472,1.3384,0.616
A-000132,Land Plot,DE,Berlin,52.53382,13.43872,B,USD,2025-10-30,15,291477.0,,,,,,,,800.0,10.12,,Industrial,,,,,,,C,True,,,,,,,,True,Clean,False,0,REG-576662716,278675.0,580232.96,560211.57,0.4974,2.0103,0.78
A-000133,Apartment,VN,Ho Chi Minh,10.78282,106.66487,A,USD,2025-10-30,6,93733.0,2019.0,14.0,35.0,2.0,3.0,2.0,351.0,508.0,21.53,17.18,Industrial,C,vacant,3679.0,0.0,0.89,1.87,,,,,,,,,,True,Clean,False,1,REG-853645129,50636.0,79408.16,80997.55,0.6252,1.5996,0.949
A-000134,Condo,VN,Hanoi,21.01773,105.83899,A,USD,2025-10-30,38,206491.0,1987.0,13.0,4.0,1.0,2.0,0.0,203.0,116.0,6.69,20.22,Residential,B,tenant,2108.0,0.0,1.63,0.48,,,,,,,,,,False,Clean,True,0,REG-690433655,43516.0,128911.5,121372.69,0.3585,2.7892,0.949
A-000135,Land Plot,JP,Tokyo,35.71455,139.68075,C,USD,2025-10-30,20,399344.0,,,,,,,,136.0,8.37,,Commercial,,,,,,,B,True,,,,,,,,True,Clean,False,1,REG-793355843,39442.0,84934.08,89860.65,0.4389,2.2783,0.677
A-000136,Apartment,US,New York,40.7006,-74.01334,D,USD,2025-10-30,28,174974.0,1997.0,13.0,12.0,4.0,2.0,0.0,187.0,108.0,11.48,21.34,Mixed,A,vacant,5844.0,1.0,1.47,1.91,,,,,,,,,,False,Clean,True,0,REG-125463074,32454.0,48571.7,52828.15,0.6143,1.6278,0.534
A-000137,House,US,San Jose,37.35935,-121.87847,C,USD,2025-10-30,22,352282.0,2003.0,0.0,1.0,1.0,3.0,1.0,1333.0,2755.0,10.38,8.65,Commercial,C,owner,3524.0,0.0,2.09,1.21,,,,,,,,,,False,Clean,False,0,REG-570526566,99356.0,140429.19,150818.07,0.6588,1.518,0.746
A-000138,Condo,UK,London,51.48967,-0.09799,C,USD,2025-10-30,31,135082.0,1994.0,8.0,21.0,0.0,2.0,1.0,338.0,123.0,14.67,18.04,Commercial,A,tenant,5584.0,1.0,2.28,0.1,,,,,,,,,,True,Clean,True,0,REG-715683984,23087.0,46114.53,44883.75,0.5144,1.9441,0.555
A-000139,House,FR,Paris,48.84929,2.32075,B,USD,2025-10-30,24,129207.0,2001.0,0.0,3.0,5.0,2.0,0.0,2138.0,704.0,7.81,29.49,Industrial,C,vacant,3705.0,0.0,2.98,1.98,,,,,,,,,,False,Clean,False,0,REG-299640971,32467.0,65994.84,67823.98,0.4787,2.089,0.773
A-000140,Apartment,DE,Berlin,52.54393,13.41151,C,USD,2025-10-30,23,176527.0,2002.0,15.0,28.0,5.0,1.0,1.0,225.0,152.0,15.86,7.18,Industrial,B,vacant,5264.0,0.0,1.18,2.46,,,,,,,,,,False,Clean,True,0,REG-930577925,41675.0,65417.37,62506.99,0.6667,1.4999,0.726
A-000141,Condo,VN,Ho Chi Minh,10.76433,106.76119,C,USD,2025-10-30,33,240793.0,1992.0,22.0,37.0,4.0,3.0,1.0,301.0,321.0,6.23,9.6,Industrial,E,owner,67.0,0.0,1.17,1.52,,,,,,,,,,True,Clean,True,0,REG-921906462,58073.0,83060.34,87798.16,0.6614,1.5119,0.76
A-000142,Car,VN,Hanoi,21.02607,105.85023,A,USD,2025-10-30,41,15206.0,,,,,,,,,,,,,,,,,,,,2018 Toyota CX-5,2018.0,65747.0,3377.0,0.0,13.0,2.0,False,Clean,True,0,REG-402742978,3516.0,8205.95,7851.95,0.4478,2.2332,0.868
A-000143,Car,JP,Tokyo,35.66879,139.66187,A,USD,2025-10-30,15,65488.0,,,,,,,,,,,,,,,,,,,,2024 Ford 3 Series,2024.0,205784.0,1663.0,0.0,9.0,1.0,False,Clean,False,0,REG-215363865,27113.0,61746.53,67750.14,0.4002,2.4988,0.903
A-000144,Land Plot,US,New York,40.74662,-74.0304,A,USD,2025-10-30,36,322620.0,,,,,,,,7428.0,22.02,,Agricultural,,,,,,,B,True,,,,,,,,True,Clean,True,0,REG-649366586,4239605.0,6755730.82,6503702.71,0.6519,1.534,0.948
A-000145,House,US,San Jose,37.36356,-121.86887,C,USD,2025-10-30,46,369673.0,1979.0,0.0,3.0,3.0,1.0,0.0,293.0,3810.0,11.62,27.01,Mixed,C,tenant,3169.0,0.0,2.73,2.14,,,,,,,,,,False,Clean,False,0,REG-456999324,53236.0,127563.29,125470.5,0.4243,2.3569,0.744
A-000146,House,UK,London,51.47964,-0.10938,A,USD,2025-10-30,36,363409.0,1989.0,0.0,2.0,2.0,3.0,1.0,249.0,1912.0,9.98,29.6,Commercial,C,tenant,5468.0,0.0,3.03,1.16,,,,,,,,,,False,Clean,True,2,REG-104111156,157376.0,230634.18,234301.25,0.6717,1.4888,0.92
A-000147,Condo,FR,Paris,48.84431,2.3475,D,USD,2025-10-30,49,226174.0,1976.0,1.0,31.0,3.0,2.0,2.0,210.0,461.0,7.94,8.82,Industrial,B,tenant,4814.0,0.0,3.63,1.15,,,,,,,,,,True,Clean,False,2,REG-187790235,29367.0,58170.52,54651.05,0.5374,1.861,0.668
A-000148,Apartment,DE,Berlin,52.51332,13.43498,C,USD,2025-10-30,54,191827.0,1971.0,9.0,1.0,3.0,1.0,1.0,314.0,267.0,9.77,6.08,Residential,C,tenant,3955.0,0.0,1.43,0.7,,,,,,,,,,False,Clean,False,2,REG-110274964,54808.0,74326.2,72351.55,0.7575,1.3201,0.757
A-000149,Condo,VN,Ho Chi Minh,10.75549,106.73002,A,USD,2025-10-30,9,125687.0,2016.0,23.0,38.0,1.0,1.0,0.0,384.0,706.0,20.66,21.25,Mixed,B,tenant,2633.0,0.0,2.49,1.31,,,,,,,,,,False,Clean,False,1,REG-331918381,65923.0,104936.77,111546.24,0.591,1.6921,0.906
A-000150,Apartment,VN,Hanoi,21.01016,105.84402,B,USD,2025-10-30,47,157210.0,1978.0,2.0,8.0,4.0,1.0,0.0,228.0,253.0,21.91,28.49,Residential,B,vacant,3238.0,0.0,1.68,2.14,,,,,,,,,,False,Clean,True,0,REG-398125953,26896.0,81898.26,80710.47,0.3332,3.0008,0.8
A-000151,Apartment,JP,Tokyo,35.68871,139.73153,A,USD,2025-10-30,44,91462.0,1981.0,18.0,6.0,5.0,1.0,0.0,151.0,0.0,19.56,12.55,Mixed,B,owner,742.0,0.0,1.48,0.82,,,,,,,,,,False,Clean,False,1,REG-130483393,45887.0,58665.65,59117.61,0.7762,1.2883,0.916
A-000152,Apartment,US,New York,40.73476,-74.0233,A,USD,2025-10-30,17,247720.0,2008.0,16.0,27.0,1.0,3.0,1.0,394.0,477.0,5.04,26.41,Industrial,B,owner,223.0,0.0,2.76,1.31,,,,,,,,,,False,Clean,False,1,REG-643720783,52778.0,160496.49,170250.52,0.31,3.2258,0.917
A-000153,Apartment,US,San Jose,37.34575,-121.87502,A,USD,2025-10-30,41,116761.0,1984.0,16.0,30.0,2.0,1.0,1.0,242.0,94.0,8.01,28.16,Industrial,D,vacant,4569.0,0.0,2.67,0.66,,,,,,,,,,True,Clean,False,1,REG-537890028,22110.0,62329.45,58823.64,0.3759,2.6605,0.872
A-000154,Land Plot,UK,London,51.52131,-0.10925,C,USD,2025-10-30,36,34807.0,,,,,,,,6554.0,23.18,,Commercial,,,,,,,B,True,,,,,,,,True,Clean,False,0,REG-419321726,284132.0,438627.2,443872.07,0.6401,1.5622,0.752
A-000155,Car,FR,Paris,48.84182,2.35837,C,USD,2025-10-30,7,38689.0,,,,,,,,,,,,,,,,,,,,2015 Toyota C-Class,2015.0,45242.0,1034.0,1.0,1.0,1.0,False,Clean,False,0,REG-200910846,11672.0,15581.74,14899.21,0.7834,1.2765,0.765
A-000156,Condo,DE,Berlin,52.50165,13.38623,C,USD,2025-10-30,28,115564.0,1997.0,24.0,20.0,3.0,2.0,0.0,380.0,488.0,4.97,24.71,Residential,B,tenant,608.0,0.0,0.63,0.42,,,,,,,,,,False,Clean,False,1,REG-371595345,19301.0,41124.77,38200.69,0.5053,1.9792,0.678
A-000157,Apartment,VN,Ho Chi Minh,10.78173,106.67639,A,USD,2025-10-30,42,176685.0,1983.0,17.0,22.0,4.0,1.0,1.0,181.0,533.0,12.42,5.84,Industrial,A,owner,3987.0,0.0,1.45,1.23,,,,,,,,,,True,Clean,True,0,REG-721106721,35105.0,101728.76,106901.55,0.3284,3.0452,0.872
A-000158,Apartment,VN,Hanoi,20.99366,105.86417,B,USD,2025-10-30,57,164486.0,1968.0,21.0,19.0,0.0,1.0,0.0,378.0,475.0,10.65,29.98,Commercial,C,owner,5533.0,0.0,1.55,2.41,,,,,,,,,,False,Pending Verification,False,0,REG-780664798,66960.0,87137.34,89515.29,0.748,1.3368,0.829
A-000159,House,JP,Tokyo,35.69818,139.66697,A,USD,2025-10-30,0,489587.0,2025.0,0.0,3.0,4.0,3.0,0.0,2415.0,2787.0,26.02,13.98,Industrial,D,tenant,3474.0,0.0,2.97,0.9,,,,,,,,,,False,Clean,True,0,REG-394087852,203395.0,420810.1,402366.73,0.5055,1.9783,0.893
A-000160,House,US,New York,40.68816,-74.00339,B,USD,2025-10-30,6,385520.0,2019.0,0.0,3.0,2.0,3.0,2.0,2398.0,754.0,24.12,13.6,Industrial,A,owner,5367.0,0.0,2.96,0.49,,,,,,,,,,True,Clean,False,0,REG-272698210,144309.0,267088.8,277353.07,0.5203,1.9219,0.835
A-000161,Car,US,San Jose,37.32519,-121.86982,C,USD,2025-10-30,41,26395.0,,,,,,,,,,,,,,,,,,,,2020 Mercedes Corolla,2020.0,96184.0,2532.0,1.0,7.0,1.0,False,Clean,True,0,REG-627751856,8398.0,15170.2,14835.41,0.5661,1.7665,0.656
A-000162,Land Plot,UK,London,51.54124,-0.10121,B,USD,2025-10-30,33,221464.0,,,,,,,,1669.0,42.69,,Agricultural,,,,,,,D,True,,,,,,,,True,Disputed,False,2,REG-698642241,332801.0,766370.26,771666.78,0.4313,2.3187,0.839
A-000163,Condo,FR,Paris,48.85677,2.3366,D,USD,2025-10-30,41,190414.0,1984.0,16.0,34.0,0.0,2.0,2.0,190.0,523.0,27.59,26.71,Mixed,C,owner,4875.0,1.0,0.11,0.88,,,,,,,,,,True,Clean,True,0,REG-168895920,16234.0,49618.27,50828.93,0.3194,3.131,0.508
A-000164,House,DE,Berlin,52.48744,13.40304,A,USD,2025-10-30,16,370421.0,2009.0,0.0,1.0,2.0,2.0,0.0,1097.0,2681.0,6.25,26.72,Industrial,D,tenant,5545.0,0.0,0.7,0.7,,,,,,,,,,False,Disputed,True,0,REG-408042166,118414.0,256769.3,256051.04,0.4625,2.1623,0.902
A-000165,House,VN,Ho Chi Minh,10.78431,106.68143,A,USD,2025-10-30,1,378048.0,2024.0,0.0,4.0,4.0,1.0,0.0,2818.0,4122.0,21.99,18.1,Industrial,A,vacant,5.0,0.0,1.03,0.98,,,,,,,,,,True,Disputed,False,0,REG-403003726,187844.0,357408.43,345454.74,0.5438,1.8391,0.831
A-000166,Land Plot,VN,Hanoi,21.02852,105.83953,C,USD,2025-10-30,47,387702.0,,,,,,,,6537.0,29.59,,Commercial,,,,,,,B,False,,,,,,,,False,Clean,True,0,REG-379326331,2326415.0,4507092.78,4088329.18,0.569,1.7574,0.764
A-000167,House,JP,Tokyo,35.68798,139.7065,B,USD,2025-10-30,41,195648.0,1984.0,0.0,4.0,1.0,3.0,0.0,2253.0,3972.0,16.96,18.88,Residential,A,vacant,3176.0,0.0,2.13,0.91,,,,,,,,,,False,Clean,True,2,REG-592547360,49753.0,100305.64,105042.15,0.4736,2.1113,0.805
A-000168,Car,US,New York,40.71016,-74.01231,C,USD,2025-10-30,48,44739.0,,,,,,,,,,,,,,,,,,,,2020 Mercedes CX-5,2020.0,132177.0,4355.0,0.0,1.0,3.0,True,Clean,True,0,REG-486416094,23271.0,34339.51,32143.06,0.724,1.3812,0.676
A-000169,Apartment,US,San Jose,37.342,-121.89568,D,USD,2025-10-30,30,248528.0,1995.0,11.0,27.0,0.0,3.0,0.0,166.0,837.0,16.59,4.32,Mixed,C,owner,98.0,0.0,2.72,2.37,,,,,,,,,,True,Clean,True,0,REG-819471045,27175.0,60151.51,59466.49,0.457,2.1883,0.645
